Id,experiencia_profissional_prejudicada,Não acredito que minha experiência profissional seja afetada,Experiencia prejudicada devido a minha Cor Raça Etnia,Experiencia prejudicada devido a minha identidade de gênero,Experiencia prejudicada devido ao fato de ser PCD,aspectos_prejudicados,Quantidade de oportunidades de emprego/vagas recebidas,Senioridade das vagas recebidas em relação à sua experiência,Aprovação em processos seletivos/entrevistas,Oportunidades de progressão de carreira,Velocidade de progressão de carreira,Nível de cobrança no trabalho/Stress no trabalho,Atenção dada diante das minhas opiniões e ideias
lgegzqarp6ozwp66mlgegzpqt8y5xabb,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Aprovação em processos seletivos/entrevistas,0.0,0.0,1.0,0.0,0.0,0.0,0.0
lgntnkgt36ll8c0lgnv8n86h1bh3qnsf,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,1.0,1.0,0.0,1.0
lixh6w56rgvam17llixh4g10kjuxos4s,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,0.0,0.0,1.0,1.0
lm0qfu0p8e1905k1qh2nlm0qqgj36830,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,1.0,1.0,1.0,1.0,0.0,1.0
lmlis5g9knldutttd7ublmlis5gq2c4r,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,0.0,1.0,0.0,1.0,0.0,1.0
lpuzhwsocj6vz6r7rmsmilpuzhwst6sq,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Oportunidades de progressão de carreira, Quantidade de oportunidades de emprego/vagas recebidas",1.0,0.0,1.0,1.0,0.0,0.0,1.0
lr1bxeg0cgot92rpklr1bxegp5qfi2wo,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",0.0,0.0,0.0,1.0,"Relação com outros membros da empresa, em momentos de trabalho",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lriguv2nx6wrr7xvlri1y28nit6vybnj,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Velocidade de progressão de carreira, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Oportunidades de progressão de carreira, Aprovação em processos seletivos/entrevistas",0.0,0.0,1.0,1.0,1.0,0.0,0.0
lrk7gryqib7py0ioflrkab5abutsk2zs,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,1.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Quantidade de oportunidades de emprego/vagas recebidas",1.0,1.0,1.0,1.0,1.0,0.0,1.0
lrswgqc5xsrzuyg9h0e5lrswggtogjj6,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Nível de cobrança no trabalho / Stress no trabalho",0.0,0.0,0.0,0.0,0.0,1.0,1.0
ls3flecj0orf8ajpjopsls3flecm16ol,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,1.0,1.0,0.0,"Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",0.0,0.0,1.0,1.0,1.0,0.0,1.0
ltm3xhifib29otzdjwpltm393vwnguew,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira",1.0,1.0,0.0,1.0,0.0,0.0,0.0
ltx4gvqxseib4ps3rh706yltx4gvqios,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Oportunidades de progressão de carreira,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lu84u1c749s7y2bexqlu8msrp73kk648,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de trabalho",0.0,0.0,0.0,0.0,1.0,1.0,0.0
lwm7w40zby7q45r3flwm7w40iihskr08,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,0.0,1.0,1.0,1.0,0.0,1.0
lxj202ef85n7mtk7lxj2gas6ippm3glt,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,0.0,0.0,1.0,0.0,0.0,1.0
m1jpb7742toylskkm1jpbdso8179y23o,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,1.0,0.0,0.0,0.0,1.0,1.0
m37nioalatbf19om37znigimvqwg2j94,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",0.0,0.0,0.0,1.0,Oportunidades de progressão de carreira,0.0,0.0,0.0,1.0,0.0,0.0,0.0
m3gv1jmohx6spkmg53jkckm3gv1jmohd,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,1.0,0.0,1.0,0.0,0.0,1.0
m3ilnoz7dpuzrmiradmz95tpi4gm3iln,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho",1.0,0.0,1.0,1.0,1.0,1.0,0.0
m4845pl1rpskqwtym4m484598ir893w0,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Oportunidades de progressão de carreira,0.0,0.0,0.0,1.0,0.0,0.0,0.0
m6f6plo1hkey5kda8fgwmem6f6plodm2,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Velocidade de progressão de carreira,0.0,0.0,0.0,0.0,1.0,0.0,0.0
m7aegefejfintmtf8guxt8l1ozm5ntf8,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Quantidade de oportunidades de emprego/vagas recebidas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
m88touhtv62nvzpn3ymm88touujjh9wv,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Oportunidades de progressão de carreira, Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,0.0,1.0,1.0,0.0,0.0,1.0
m8hns3oo5yq46ni1rtdp7m8hns38p7u2,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",0.0,0.0,0.0,1.0,1.0,1.0,1.0
ma276jy3d70v66nma2k6qnzc6rbbl6qh,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Relação com outros membros da empresa, em momentos de trabalho",1.0,1.0,1.0,1.0,1.0,1.0,1.0
mcbqld5hydzdn220gmcbh3jojnajvld0,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",0.0,1.0,1.0,1.0,1.0,1.0,1.0
mco13y1vkhp4w6xszm0wqamco13y16y3,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",0.0,0.0,1.0,1.0,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira",0.0,1.0,0.0,1.0,1.0,0.0,0.0
meb4hy15fydg9kmkmeb4hy15ut59mrqn,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,1.0,0.0,1.0,0.0,0.0
mf2dcdngr2repi4n2mmf2d30zo0xv2c9,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,1.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Relação com outros membros da empresa, em momentos de trabalho",1.0,1.0,1.0,0.0,1.0,0.0,1.0
mgzoii5pu0yin2s4q66tmgzoii54k6n8,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Aprovação em processos seletivos/entrevistas, Quantidade de oportunidades de emprego/vagas recebidas, Oportunidades de progressão de carreira",1.0,0.0,1.0,1.0,0.0,0.0,0.0
mhijdy618qhq5wlbdmhijdyhn01nsoqz,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,0.0,0.0,1.0,1.0
mhl6rfs9o181fychj4hzmhl6rfyegh4k,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,1.0,0.0,0.0,0.0,1.0
mhu1sl700bjaz5gnbmhusoqcicyikl47,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Aprovação em processos seletivos/entrevistas,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mjsln27t9tlikze9s4mjsln27toekxuu,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,0.0,0.0,1.0,1.0,0.0,1.0
mkm9lh8feokc0692dqmzmkm9lh8zctgc,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,0.0,0.0,1.0,1.0
mkoatojsdw14dzk3bmkoat8z2pu9v9sx,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,0.0,0.0,0.0,1.0,0.0,1.0
mn99zwkvjkuxo3sg2pqrtmn99zw3h402,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Quantidade de oportunidades de emprego/vagas recebidas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
moa6z47m1hkvvi6ggmoa6zii0yjifjbk,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Aprovação em processos seletivos/entrevistas, Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,1.0,1.0,1.0,0.0,0.0,1.0
mqa0rm0rcef6k02tsoi5tmqa03u2smiy,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira",1.0,1.0,0.0,1.0,1.0,0.0,0.0
mram3jjxbzf3o61x9e80mrawhd8btic5,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Relação com outros membros da empresa, em momentos de trabalho, Aprovação em processos seletivos/entrevistas, Nível de cobrança no trabalho / Stress no trabalho",1.0,1.0,1.0,1.0,1.0,1.0,1.0
